fnorm_error,s_min_AFT,s_min_NN,cond_AFT,cond_NN,Om
0.0133269752973729,10000000,9766346.66356349,1,1.02936816777331,284.0000284
0.0133273395037654,10000000,9766345.86854377,1,1.02937161886203,284
0.0133273395037654,10000000,9766345.86854377,1,1.02937161886203,284.0000284
0.0133273009626988,10000000,9766346.42353532,1,1.02937129480261,284
0.0133273009626988,10000000,9766346.42353532,1,1.02937129480261,284.0000284
0.0133680435534808,10000000,9766162.66998938,1,1.02970047067723,289
0.0133680435534808,10000000,9766162.66998938,1,1.02970047067723,289.0000289
0.0133685903380674,10000000,9766159.34608264,1,1.02970380119664,289
0.0133685903380674,10000000,9766159.34608264,1,1.02970380119664,289.0000289
0.01336856899415,10000000,9766159.40154488,1,1.02970365893215,289
0.01336856899415,10000000,9766159.40154488,1,1.02970365893215,289.0000289
0.0134208852113282,10000000,9765977.84466954,1,1.03004934372468,294
0.0134208852113282,10000000,9765977.84466954,1,1.03004934372468,294.0000294
0.0134212888519061,10000000,9765979.92253358,1,1.03005257903269,294
0.0134212888519061,10000000,9765979.92253358,1,1.03005257903269,294.0000294
0.0134213266402697,10000000,9765979.06974851,1,1.03005275471386,294
0.0134213266402697,10000000,9765979.06974851,1,1.03005275471386,294.0000294
0.0134866218569613,10000000,9765796.69626363,1,1.03041501906928,299
0.0134866218569613,10000000,9765796.69626363,1,1.03041501906928,299.0000299
0.0134872313046002,10000000,9765798.2065501,1,1.03041856754009,299
0.0134872313046002,10000000,9765798.2065501,1,1.03041856754009,299.0000299
0.0134872106871473,10000000,9765797.68148713,1,1.03041842885417,299
0.0134872106871473,10000000,9765797.68148713,1,1.03041842885417,299.0000299
0.0135670377850722,10000000,9765612.43525316,1,1.03079950467646,304
0.0135670377850722,10000000,9765612.43525316,1,1.03079950467646,304.0000304
0.0135678210881721,10000000,9765611.67008758,1,1.03080314125699,304
0.0135678210881721,10000000,9765611.67008758,1,1.03080314125699,304.0000304
0.0135677935562181,10000000,9765612.64834658,1,1.03080318360282,304
0.0135677935562181,10000000,9765612.64834658,1,1.03080318360282,304.0000304
0.0136640036519148,10000000,9765412.99860197,1,1.03120471208591,309
0.0136640036519148,10000000,9765412.99860197,1,1.03120471208591,309.0000309
0.0136651652109814,10000000,9765408.22447005,1,1.0312091704441,309
0.0136651652109814,10000000,9765408.22447005,1,1.0312091704441,309.0000309
0.0136652033643124,10000000,9765407.57908684,1,1.03120922771956,309
0.0136652033643124,10000000,9765407.57908684,1,1.03120922771956,309.0000309
0.0137794719340172,10000000,9765189.09254388,1,1.03163242054038,314
0.0137794719340172,10000000,9765189.09254388,1,1.03163242054038,314.0000314
0.0137804197669038,10000000,9765193.25356282,1,1.03163632717835,314
0.0137804197669038,10000000,9765193.25356282,1,1.03163632717835,314.0000314
0.0137804132091303,10000000,9765192.5007183,1,1.03163634690824,314
0.0137804132091303,10000000,9765192.5007183,1,1.03163634690824,314.0000314
0.0139152198865417,10000000,9764934.77700924,1,1.03208450660404,319
0.0139152198865417,10000000,9764934.77700924,1,1.03208450660404,319.0000319
0.0139165456120205,10000000,9764933.95124866,1,1.03208894784835,319
0.0139165456120205,10000000,9764933.95124866,1,1.03208894784835,319.0000319
0.0139166046326055,10000000,9764932.65806265,1,1.03208907559562,319
0.0139166046326055,10000000,9764932.65806265,1,1.03208907559562,319.0000319
0.014073558397946,10000000,9764633.07875762,1,1.03256408315817,324
0.014073558397946,10000000,9764633.07875762,1,1.03256408315817,324.0000324
0.0140747069922662,10000000,9764637.59673842,1,1.03256770544726,324
0.0140747069922662,10000000,9764637.59673842,1,1.03256770544726,324.0000324
0.0140747785550579,10000000,9764637.52239264,1,1.03256804297274,324
0.0140747785550579,10000000,9764637.52239264,1,1.03256804297274,324.0000324
0.0142557570631539,10000000,9764282.01678359,1,1.0330717418757,329
0.0142557570631539,10000000,9764282.01678359,1,1.0330717418757,329.0000329
0.0142574606780244,10000000,9764280.14456293,1,1.03307646620787,329
0.0142574606780244,10000000,9764280.14456293,1,1.03307646620787,329.0000329
0.0142574513102104,10000000,9764280.2281478,1,1.03307641921422,329
0.0142574513102104,10000000,9764280.2281478,1,1.03307641921422,329.0000329
0.0144646947907711,10000000,9763850.51871678,1,1.03361259183504,334
0.0144646947907711,10000000,9763850.51871678,1,1.03361259183504,334.0000334
0.0144665160166173,10000000,9763848.40845846,1,1.03361718976238,334
0.0144665160166173,10000000,9763848.40845846,1,1.03361718976238,334.0000334
0.0144664395265114,10000000,9763850.91816919,1,1.03361706931648,334
0.0144664395265114,10000000,9763850.91816919,1,1.03361706931648,334.0000334
0.0147020090414021,10000000,9763327.24949068,1,1.03418867232704,339
0.0147020090414021,10000000,9763327.24949068,1,1.03418867232704,339.0000339
0.0147040336895602,10000000,9763324.72115954,1,1.03419344002036,339
0.0147040336895602,10000000,9763324.72115954,1,1.03419344002036,339.0000339
0.0147040371673578,10000000,9763325.46404549,1,1.03419345475763,339
0.0147040371673578,10000000,9763325.46404549,1,1.03419345475763,339.0000339
0.014969672433582,10000000,9762694.16628331,1,1.03480320224164,343.999999999999
0.014969672433582,10000000,9762694.16628331,1,1.03480320224164,344.000034399999
0.0149718902364011,10000000,9762691.07275795,1,1.03480840141886,343.999999999999
0.0149718902364011,10000000,9762691.07275795,1,1.03480840141886,344.000034399999
0.0149718127260538,10000000,9762692.56524334,1,1.03480817872589,343.999999999999
0.0149718127260538,10000000,9762692.56524334,1,1.03480817872589,344.000034399999
0.0152695873087611,10000000,9761925.24503957,1,1.03546026617798,348.999999999999
0.0152695873087611,10000000,9761925.24503957,1,1.03546026617798,349.000034899999
0.0152720728561481,10000000,9761918.6896855,1,1.03546566198649,348.999999999999
0.0152720728561481,10000000,9761918.6896855,1,1.03546566198649,349.000034899999
0.0152721308304356,10000000,9761918.41647811,1,1.0354657897659,348.999999999999
0.0152721308304356,10000000,9761918.41647811,1,1.0354657897659,349.000034899999
0.0156032367942642,10000000,9761000.49394096,1,1.03616256844091,353.999999999999
0.0156032367942642,10000000,9761000.49394096,1,1.03616256844091,354.000035399999
0.0156059332931455,10000000,9760994.6034512,1,1.03616806383125,353.999999999999
0.0156059332931455,10000000,9760994.6034512,1,1.03616806383125,354.000035399999
0.0156057935797546,10000000,9760997.6448624,1,1.03616774123891,353.999999999999
0.0156057935797546,10000000,9760997.6448624,1,1.03616774123891,354.000035399999
0.0159722977631448,10000000,9759897.4506804,1,1.03691479422031,358.999999999999
0.0159722977631448,10000000,9759897.4506804,1,1.03691479422031,359.000035899999
0.015975138932334,10000000,9759890.26279862,1,1.03692046287076,358.999999999999
0.015975138932334,10000000,9759890.26279862,1,1.03692046287076,359.000035899999
0.0159751411722576,10000000,9759890.34679441,1,1.03692051290546,358.999999999999
0.0159751411722576,10000000,9759890.34679441,1,1.03692051290546,359.000035899999
0.0163777581932633,10000000,9758591.09873591,1,1.03771933313604,363.999999999999
0.0163777581932633,10000000,9758591.09873591,1,1.03771933313604,364.000036399999
0.0163808583868489,10000000,9758580.18834482,1,1.0377257122797,363.999999999999
0.0163808583868489,10000000,9758580.18834482,1,1.0377257122797,364.000036399999
0.0163808538187572,10000000,9758580.60620538,1,1.0377256401476,363.999999999999
0.0163808538187572,10000000,9758580.60620538,1,1.0377256401476,364.000036399999
0.0168208375207207,10000000,9757057.01113017,1,1.0385810168194,368.999999999999
0.0168208375207207,10000000,9757057.01113017,1,1.0385810168194,369.000036899999
0.0168238634136939,10000000,9757048.59355627,1,1.03858703777735,368.999999999999
0.0168238634136939,10000000,9757048.59355627,1,1.03858703777735,369.000036899999
0.0168238386114938,10000000,9757047.5257446,1,1.03858693007656,368.999999999999
0.0168238386114938,10000000,9757047.5257446,1,1.03858693007656,369.000036899999
0.0173019050954426,10000000,9755273.64211658,1,1.03950212344546,373.999999999999
0.0173019050954426,10000000,9755273.64211658,1,1.03950212344546,374.000037399999
0.0173048763050873,10000000,9755267.79272907,1,1.03950793291769,373.999999999999
0.0173048763050873,10000000,9755267.79272907,1,1.03950793291769,374.000037399999
0.0173048775875864,10000000,9755266.9688336,1,1.03950799365422,373.999999999999
0.0173048775875864,10000000,9755266.9688336,1,1.03950799365422,374.000037399999
0.0178210987185267,10000000,9753228.65727178,1,1.04048528185222,378.999999999999
0.0178210987185267,10000000,9753228.65727178,1,1.04048528185222,379.000037899999
0.0178238844691853,10000000,9753224.8813454,1,1.04049060553866,378.999999999999
0.0178238844691853,10000000,9753224.8813454,1,1.04049060553866,379.000037899999
0.017823842600331,10000000,9753225.70598668,1,1.04049064891676,378.999999999999
0.017823842600331,10000000,9753225.70598668,1,1.04049064891676,379.000037899999
0.0183782709528454,10000000,9750906.59830836,1,1.04153237572153,383.999999999999
0.0183782709528454,10000000,9750906.59830836,1,1.04153237572153,384.000038399999
0.0183804356414395,10000000,9750907.77506894,1,1.04153646493872,383.999999999999
0.0183804356414395,10000000,9750907.77506894,1,1.04153646493872,384.000038399999
0.0183805062715871,10000000,9750908.21033534,1,1.04153659956857,383.999999999999
0.0183805062715871,10000000,9750908.21033534,1,1.04153659956857,384.000038399999
0.0189715808668491,10000000,9748314.5642737,1,1.04264170609737,388.999999999999
0.0189715808668491,10000000,9748314.5642737,1,1.04264170609737,389.000038899999
0.018973388347654,10000000,9748315.83131323,1,1.0426453822773,388.999999999999
0.018973388347654,10000000,9748315.83131323,1,1.0426453822773,389.000038899999
0.0189734284536973,10000000,9748316.83978819,1,1.04264535093571,388.999999999999
0.0189734284536973,10000000,9748316.83978819,1,1.04264535093571,389.000038899999
0.019599596253723,10000000,9745454.5342791,1,1.04381328704065,393.999999999999
0.019599596253723,10000000,9745454.5342791,1,1.04381328704065,394.000039399999
0.0196005702956886,10000000,9745462.43750122,1,1.04381527105006,393.999999999999
0.0196005702956886,10000000,9745462.43750122,1,1.04381527105006,394.000039399999
0.0196005129896114,10000000,9745464.13446741,1,1.04381517832247,393.999999999999
0.0196005129896114,10000000,9745464.13446741,1,1.04381517832247,394.000039399999
